date,state,parlimen,sex,age,ethnicity,population
2020-01-01,Melaka,P.134 Masjid Tanah,male,overall,overall,48.38
2021-01-01,Melaka,P.134 Masjid Tanah,both,overall,overall,96.3
2021-01-01,Melaka,P.134 Masjid Tanah,both,overall,citizen,91.3
2021-01-01,Melaka,P.134 Masjid Tanah,both,overall,noncitizen,5.0
2021-01-01,Melaka,P.134 Masjid Tanah,female,overall,overall,47.7
2021-01-01,Melaka,P.134 Masjid Tanah,male,overall,overall,48.6
2022-01-01,Melaka,P.134 Masjid Tanah,both,overall,overall,96.6
2022-01-01,Melaka,P.134 Masjid Tanah,both,overall,citizen,91.9
2022-01-01,Melaka,P.134 Masjid Tanah,both,overall,noncitizen,4.7
2022-01-01,Melaka,P.134 Masjid Tanah,female,overall,overall,48.0
2022-01-01,Melaka,P.134 Masjid Tanah,male,overall,overall,48.6
2020-01-01,Melaka,P.135 Alor Gajah,both,overall,overall,171.073
2020-01-01,Melaka,P.135 Alor Gajah,both,overall,citizen,155.85
2020-01-01,Melaka,P.135 Alor Gajah,both,overall,noncitizen,15.223
2020-01-01,Melaka,P.135 Alor Gajah,female,overall,overall,81.204
2020-01-01,Melaka,P.135 Alor Gajah,male,overall,overall,89.869
2021-01-01,Melaka,P.135 Alor Gajah,both,overall,overall,172.1
2021-01-01,Melaka,P.135 Alor Gajah,both,overall,citizen,157.3
2021-01-01,Melaka,P.135 Alor Gajah,both,overall,noncitizen,14.8
2021-01-01,Melaka,P.135 Alor Gajah,female,overall,overall,81.8
2021-01-01,Melaka,P.135 Alor Gajah,male,overall,overall,90.3
2022-01-01,Melaka,P.135 Alor Gajah,both,overall,overall,172.7
2022-01-01,Melaka,P.135 Alor Gajah,both,overall,citizen,158.7
2022-01-01,Melaka,P.135 Alor Gajah,both,overall,noncitizen,13.9
2022-01-01,Melaka,P.135 Alor Gajah,female,overall,overall,82.3
2022-01-01,Melaka,P.135 Alor Gajah,male,overall,overall,90.3
2020-01-01,Melaka,P.136 Tangga Batu,both,overall,overall,198.033
2020-01-01,Melaka,P.136 Tangga Batu,both,overall,citizen,187.981
2020-01-01,Melaka,P.136 Tangga Batu,both,overall,noncitizen,10.052
2020-01-01,Melaka,P.136 Tangga Batu,female,overall,overall,92.261
2020-01-01,Melaka,P.136 Tangga Batu,male,overall,overall,105.772
2021-01-01,Melaka,P.136 Tangga Batu,both,overall,overall,199.2
2021-01-01,Melaka,P.136 Tangga Batu,both,overall,citizen,189.5
2021-01-01,Melaka,P.136 Tangga Batu,both,overall,noncitizen,9.8
2021-01-01,Melaka,P.136 Tangga Batu,female,overall,overall,93.0
2021-01-01,Melaka,P.136 Tangga Batu,male,overall,overall,106.3
2022-01-01,Melaka,P.136 Tangga Batu,both,overall,overall,199.9
2022-01-01,Melaka,P.136 Tangga Batu,both,overall,citizen,190.7
2022-01-01,Melaka,P.136 Tangga Batu,both,overall,noncitizen,9.1
2022-01-01,Melaka,P.136 Tangga Batu,female,overall,overall,93.5
2022-01-01,Melaka,P.136 Tangga Batu,male,overall,overall,106.3
2020-01-01,Melaka,P.137 Hang Tuah Jaya,both,overall,overall,183.693
2020-01-01,Melaka,P.137 Hang Tuah Jaya,both,overall,citizen,169.388
2020-01-01,Melaka,P.137 Hang Tuah Jaya,both,overall,noncitizen,14.305
2020-01-01,Melaka,P.137 Hang Tuah Jaya,female,overall,overall,87.77
2020-01-01,Melaka,P.137 Hang Tuah Jaya,male,overall,overall,95.923
2021-01-01,Melaka,P.137 Hang Tuah Jaya,both,overall,overall,184.8
2021-01-01,Melaka,P.137 Hang Tuah Jaya,both,overall,citizen,170.8
2021-01-01,Melaka,P.137 Hang Tuah Jaya,both,overall,noncitizen,14.0
2021-01-01,Melaka,P.137 Hang Tuah Jaya,female,overall,overall,88.4
2021-01-01,Melaka,P.137 Hang Tuah Jaya,male,overall,overall,96.4
2022-01-01,Melaka,P.137 Hang Tuah Jaya,both,overall,overall,185.4
2022-01-01,Melaka,P.137 Hang Tuah Jaya,both,overall,citizen,172.3
2022-01-01,Melaka,P.137 Hang Tuah Jaya,both,overall,noncitizen,13.1
2022-01-01,Melaka,P.137 Hang Tuah Jaya,female,overall,overall,89.0
2022-01-01,Melaka,P.137 Hang Tuah Jaya,male,overall,overall,96.4
2020-01-01,Melaka,P.138 Kota Melaka,both,overall,overall,215.409
2020-01-01,Melaka,P.138 Kota Melaka,both,overall,citizen,200.06
2020-01-01,Melaka,P.138 Kota Melaka,both,overall,noncitizen,15.349
2020-01-01,Melaka,P.138 Kota Melaka,female,overall,overall,102.679
2020-01-01,Melaka,P.138 Kota Melaka,male,overall,overall,112.73
2021-01-01,Melaka,P.138 Kota Melaka,both,overall,overall,216.7
2021-01-01,Melaka,P.138 Kota Melaka,both,overall,citizen,201.7
2021-01-01,Melaka,P.138 Kota Melaka,both,overall,noncitizen,15.0
2021-01-01,Melaka,P.138 Kota Melaka,female,overall,overall,103.5
2021-01-01,Melaka,P.138 Kota Melaka,male,overall,overall,113.3
2022-01-01,Melaka,P.138 Kota Melaka,both,overall,overall,217.4
2022-01-01,Melaka,P.138 Kota Melaka,both,overall,citizen,203.3
2022-01-01,Melaka,P.138 Kota Melaka,both,overall,noncitizen,14.2
2022-01-01,Melaka,P.138 Kota Melaka,female,overall,overall,104.1
2022-01-01,Melaka,P.138 Kota Melaka,male,overall,overall,113.3
2020-01-01,Melaka,P.139 Jasin,both,overall,overall,134.531
2020-01-01,Melaka,P.139 Jasin,both,overall,citizen,123.546
2020-01-01,Melaka,P.139 Jasin,both,overall,noncitizen,10.985
2020-01-01,Melaka,P.139 Jasin,female,overall,overall,62.263
2020-01-01,Melaka,P.139 Jasin,male,overall,overall,72.268
2021-01-01,Melaka,P.139 Jasin,both,overall,overall,135.4
2021-01-01,Melaka,P.139 Jasin,both,overall,citizen,124.7
2021-01-01,Melaka,P.139 Jasin,both,overall,noncitizen,10.7
2021-01-01,Melaka,P.139 Jasin,female,overall,overall,62.7
2021-01-01,Melaka,P.139 Jasin,male,overall,overall,72.6
2022-01-01,Melaka,P.139 Jasin,both,overall,overall,135.8
2022-01-01,Melaka,P.139 Jasin,both,overall,citizen,125.8
2022-01-01,Melaka,P.139 Jasin,both,overall,noncitizen,10.0
2022-01-01,Melaka,P.139 Jasin,female,overall,overall,63.1
2022-01-01,Melaka,P.139 Jasin,male,overall,overall,72.7
2020-01-01,Johor,P.140 Segamat,both,overall,overall,76.011
2020-01-01,Johor,P.140 Segamat,both,overall,citizen,71.225
2020-01-01,Johor,P.140 Segamat,both,overall,noncitizen,4.786
2020-01-01,Johor,P.140 Segamat,female,overall,overall,36.607
2020-01-01,Johor,P.140 Segamat,male,overall,overall,39.404
2021-01-01,Johor,P.140 Segamat,both,overall,overall,76.2
2021-01-01,Johor,P.140 Segamat,both,overall,citizen,71.7
2021-01-01,Johor,P.140 Segamat,both,overall,noncitizen,4.5
2021-01-01,Johor,P.140 Segamat,female,overall,overall,36.8
2021-01-01,Johor,P.140 Segamat,male,overall,overall,39.4
2022-01-01,Johor,P.140 Segamat,both,overall,overall,76.3
2022-01-01,Johor,P.140 Segamat,both,overall,citizen,72.1
2022-01-01,Johor,P.140 Segamat,both,overall,noncitizen,4.1
2022-01-01,Johor,P.140 Segamat,female,overall,overall,37.1
2022-01-01,Johor,P.140 Segamat,male,overall,overall,39.2
2020-01-01,Johor,P.141 Sekijang,both,overall,overall,79.347
2020-01-01,Johor,P.141 Sekijang,both,overall,citizen,75.894
2020-01-01,Johor,P.141 Sekijang,both,overall,noncitizen,3.453
2020-01-01,Johor,P.141 Sekijang,female,overall,overall,38.248
2020-01-01,Johor,P.141 Sekijang,male,overall,overall,41.099
2021-01-01,Johor,P.141 Sekijang,both,overall,overall,79.6
2021-01-01,Johor,P.141 Sekijang,both,overall,citizen,76.3
2021-01-01,Johor,P.141 Sekijang,both,overall,noncitizen,3.2
2021-01-01,Johor,P.141 Sekijang,female,overall,overall,38.5
2021-01-01,Johor,P.141 Sekijang,male,overall,overall,41.1
2022-01-01,Johor,P.141 Sekijang,both,overall,overall,79.6
2022-01-01,Johor,P.141 Sekijang,both,overall,citizen,76.6
2022-01-01,Johor,P.141 Sekijang,both,overall,noncitizen,3.0
2022-01-01,Johor,P.141 Sekijang,female,overall,overall,38.7
2022-01-01,Johor,P.141 Sekijang,male,overall,overall,40.9
2020-01-01,Johor,P.142 Labis,both,overall,overall,42.404
2020-01-01,Johor,P.142 Labis,both,overall,citizen,39.002
2020-01-01,Johor,P.142 Labis,both,overall,noncitizen,3.402
2020-01-01,Johor,P.142 Labis,female,overall,overall,19.707
2020-01-01,Johor,P.142 Labis,male,overall,overall,22.697
2021-01-01,Johor,P.142 Labis,both,overall,overall,42.5
2021-01-01,Johor,P.142 Labis,both,overall,citizen,39.3
2021-01-01,Johor,P.142 Labis,both,overall,noncitizen,3.2
2021-01-01,Johor,P.142 Labis,female,overall,overall,19.8
2021-01-01,Johor,P.142 Labis,male,overall,overall,22.7
2022-01-01,Johor,P.142 Labis,both,overall,overall,42.5
2022-01-01,Johor,P.142 Labis,both,overall,citizen,39.6
2022-01-01,Johor,P.142 Labis,both,overall,noncitizen,3.0
2022-01-01,Johor,P.142 Labis,female,overall,overall,19.9
2022-01-01,Johor,P.142 Labis,male,overall,overall,22.6
2020-01-01,Johor,P.143 Pagoh,both,overall,overall,95.202
2020-01-01,Johor,P.143 Pagoh,both,overall,citizen,83.657
2020-01-01,Johor,P.143 Pagoh,both,overall,noncitizen,11.545
2020-01-01,Johor,P.143 Pagoh,female,overall,overall,41.864
2020-01-01,Johor,P.143 Pagoh,male,overall,overall,53.338
2021-01-01,Johor,P.143 Pagoh,both,overall,overall,95.4
2021-01-01,Johor,P.143 Pagoh,both,overall,citizen,84.6
2021-01-01,Johor,P.143 Pagoh,both,overall,noncitizen,10.8
2021-01-01,Johor,P.143 Pagoh,female,overall,overall,42.2
2021-01-01,Johor,P.143 Pagoh,male,overall,overall,53.3
2022-01-01,Johor,P.143 Pagoh,both,overall,overall,95.5
2022-01-01,Johor,P.143 Pagoh,both,overall,citizen,85.5
2022-01-01,Johor,P.143 Pagoh,both,overall,noncitizen,10.0
2022-01-01,Johor,P.143 Pagoh,female,overall,overall,42.4
2022-01-01,Johor,P.143 Pagoh,male,overall,overall,53.1
2020-01-01,Johor,P.144 Ledang,both,overall,overall,147.579
2020-01-01,Johor,P.144 Ledang,both,overall,citizen,141.228
2020-01-01,Johor,P.144 Ledang,both,overall,noncitizen,6.351
2020-01-01,Johor,P.144 Ledang,female,overall,overall,71.28
2020-01-01,Johor,P.144 Ledang,male,overall,overall,76.299
2021-01-01,Johor,P.144 Ledang,both,overall,overall,148.0
2021-01-01,Johor,P.144 Ledang,both,overall,citizen,142.0
2021-01-01,Johor,P.144 Ledang,both,overall,noncitizen,5.9
2021-01-01,Johor,P.144 Ledang,female,overall,overall,71.8
2021-01-01,Johor,P.144 Ledang,male,overall,overall,76.2
2022-01-01,Johor,P.144 Ledang,both,overall,overall,148.1
2022-01-01,Johor,P.144 Ledang,both,overall,citizen,142.6
2022-01-01,Johor,P.144 Ledang,both,overall,noncitizen,5.5
2022-01-01,Johor,P.144 Ledang,female,overall,overall,72.1
2022-01-01,Johor,P.144 Ledang,male,overall,overall,75.9
2020-01-01,Johor,P.145 Bakri,both,overall,overall,135.179
2020-01-01,Johor,P.145 Bakri,both,overall,citizen,118.852
2020-01-01,Johor,P.145 Bakri,both,overall,noncitizen,16.327
2020-01-01,Johor,P.145 Bakri,female,overall,overall,59.748
2020-01-01,Johor,P.145 Bakri,male,overall,overall,75.431
2021-01-01,Johor,P.145 Bakri,both,overall,overall,135.5
2021-01-01,Johor,P.145 Bakri,both,overall,citizen,120.1
2021-01-01,Johor,P.145 Bakri,both,overall,noncitizen,15.4
2021-01-01,Johor,P.145 Bakri,female,overall,overall,60.2
2021-01-01,Johor,P.145 Bakri,male,overall,overall,75.3
2022-01-01,Johor,P.145 Bakri,both,overall,overall,135.6
2022-01-01,Johor,P.145 Bakri,both,overall,citizen,121.2
2022-01-01,Johor,P.145 Bakri,both,overall,noncitizen,14.4
2022-01-01,Johor,P.145 Bakri,female,overall,overall,60.5
2022-01-01,Johor,P.145 Bakri,male,overall,overall,75.2
2020-01-01,Johor,P.146 Muar,both,overall,overall,100.265
2020-01-01,Johor,P.146 Muar,both,overall,citizen,92.569
2020-01-01,Johor,P.146 Muar,both,overall,noncitizen,7.696
2020-01-01,Johor,P.146 Muar,female,overall,overall,46.806
2020-01-01,Johor,P.146 Muar,male,overall,overall,53.459
2021-01-01,Johor,P.146 Muar,both,overall,overall,100.5
2021-01-01,Johor,P.146 Muar,both,overall,citizen,93.3
2021-01-01,Johor,P.146 Muar,both,overall,noncitizen,7.2
2021-01-01,Johor,P.146 Muar,female,overall,overall,47.1
2021-01-01,Johor,P.146 Muar,male,overall,overall,53.4
2022-01-01,Johor,P.146 Muar,both,overall,overall,100.6
2022-01-01,Johor,P.146 Muar,both,overall,citizen,93.9
2022-01-01,Johor,P.146 Muar,both,overall,noncitizen,6.7
2022-01-01,Johor,P.146 Muar,female,overall,overall,47.4
2022-01-01,Johor,P.146 Muar,male,overall,overall,53.2
2020-01-01,Johor,P.147 Parit Sulong,both,overall,overall,82.399
2020-01-01,Johor,P.147 Parit Sulong,both,overall,citizen,79.248
2020-01-01,Johor,P.147 Parit Sulong,both,overall,noncitizen,3.151
2020-01-01,Johor,P.147 Parit Sulong,female,overall,overall,39.392
2020-01-01,Johor,P.147 Parit Sulong,male,overall,overall,43.007
2021-01-01,Johor,P.147 Parit Sulong,both,overall,overall,82.6
2021-01-01,Johor,P.147 Parit Sulong,both,overall,citizen,79.7
2021-01-01,Johor,P.147 Parit Sulong,both,overall,noncitizen,2.9
2021-01-01,Johor,P.147 Parit Sulong,female,overall,overall,39.7
2021-01-01,Johor,P.147 Parit Sulong,male,overall,overall,43.0
2022-01-01,Johor,P.147 Parit Sulong,both,overall,overall,82.7
2022-01-01,Johor,P.147 Parit Sulong,both,overall,citizen,80.0
2022-01-01,Johor,P.147 Parit Sulong,both,overall,noncitizen,2.7
2022-01-01,Johor,P.147 Parit Sulong,female,overall,overall,39.9
2022-01-01,Johor,P.147 Parit Sulong,male,overall,overall,42.8
2020-01-01,Johor,P.148 Ayer Hitam,both,overall,overall,71.785
2020-01-01,Johor,P.148 Ayer Hitam,both,overall,citizen,69.117
2020-01-01,Johor,P.148 Ayer Hitam,both,overall,noncitizen,2.668
2020-01-01,Johor,P.148 Ayer Hitam,female,overall,overall,33.949
2020-01-01,Johor,P.148 Ayer Hitam,male,overall,overall,37.836
2021-01-01,Johor,P.148 Ayer Hitam,both,overall,overall,72.0
2021-01-01,Johor,P.148 Ayer Hitam,both,overall,citizen,69.5
2021-01-01,Johor,P.148 Ayer Hitam,both,overall,noncitizen,2.5
2021-01-01,Johor,P.148 Ayer Hitam,female,overall,overall,34.2
2021-01-01,Johor,P.148 Ayer Hitam,male,overall,overall,37.8
2022-01-01,Johor,P.148 Ayer Hitam,both,overall,overall,72.0
2022-01-01,Johor,P.148 Ayer Hitam,both,overall,citizen,69.7
2022-01-01,Johor,P.148 Ayer Hitam,both,overall,noncitizen,2.3
2022-01-01,Johor,P.148 Ayer Hitam,female,overall,overall,34.4
2022-01-01,Johor,P.148 Ayer Hitam,male,overall,overall,37.7
2020-01-01,Johor,P.149 Sri Gading,both,overall,overall,175.154
2020-01-01,Johor,P.149 Sri Gading,both,overall,citizen,157.464
2020-01-01,Johor,P.149 Sri Gading,both,overall,noncitizen,17.69
2020-01-01,Johor,P.149 Sri Gading,female,overall,overall,80.592
2020-01-01,Johor,P.149 Sri Gading,male,overall,overall,94.562
2021-01-01,Johor,P.149 Sri Gading,both,overall,overall,175.6
2021-01-01,Johor,P.149 Sri Gading,both,overall,citizen,159.1
2021-01-01,Johor,P.149 Sri Gading,both,overall,noncitizen,16.5
2021-01-01,Johor,P.149 Sri Gading,female,overall,overall,81.2
2021-01-01,Johor,P.149 Sri Gading,male,overall,overall,94.5
2022-01-01,Johor,P.149 Sri Gading,both,overall,overall,175.7
2022-01-01,Johor,P.149 Sri Gading,both,overall,citizen,160.4
2022-01-01,Johor,P.149 Sri Gading,both,overall,noncitizen,15.3
2022-01-01,Johor,P.149 Sri Gading,female,overall,overall,81.5
2022-01-01,Johor,P.149 Sri Gading,male,overall,overall,94.2
2020-01-01,Johor,P.150 Batu Pahat,both,overall,overall,166.0
2020-01-01,Johor,P.150 Batu Pahat,both,overall,citizen,159.314
2020-01-01,Johor,P.150 Batu Pahat,both,overall,noncitizen,6.686
2020-01-01,Johor,P.150 Batu Pahat,female,overall,overall,79.796
2020-01-01,Johor,P.150 Batu Pahat,male,overall,overall,86.204
2021-01-01,Johor,P.150 Batu Pahat,both,overall,overall,166.4
2021-01-01,Johor,P.150 Batu Pahat,both,overall,citizen,160.2
2021-01-01,Johor,P.150 Batu Pahat,both,overall,noncitizen,6.2
2021-01-01,Johor,P.150 Batu Pahat,female,overall,overall,80.3
2021-01-01,Johor,P.150 Batu Pahat,male,overall,overall,86.1
2022-01-01,Johor,P.150 Batu Pahat,both,overall,overall,166.5
2022-01-01,Johor,P.150 Batu Pahat,both,overall,citizen,160.8
2022-01-01,Johor,P.150 Batu Pahat,both,overall,noncitizen,5.8
2022-01-01,Johor,P.150 Batu Pahat,female,overall,overall,80.7
2022-01-01,Johor,P.150 Batu Pahat,male,overall,overall,85.8
2020-01-01,Johor,P.151 Simpang Renggam,both,overall,overall,76.286
2020-01-01,Johor,P.151 Simpang Renggam,both,overall,citizen,65.935
2020-01-01,Johor,P.151 Simpang Renggam,both,overall,noncitizen,10.351
2020-01-01,Johor,P.151 Simpang Renggam,female,overall,overall,33.239
2020-01-01,Johor,P.151 Simpang Renggam,male,overall,overall,43.047
2021-01-01,Johor,P.151 Simpang Renggam,both,overall,overall,76.5
2021-01-01,Johor,P.151 Simpang Renggam,both,overall,citizen,66.8
2021-01-01,Johor,P.151 Simpang Renggam,both,overall,noncitizen,9.7
2021-01-01,Johor,P.151 Simpang Renggam,female,overall,overall,33.5
2021-01-01,Johor,P.151 Simpang Renggam,male,overall,overall,43.0
2022-01-01,Johor,P.151 Simpang Renggam,both,overall,overall,76.5
2022-01-01,Johor,P.151 Simpang Renggam,both,overall,citizen,67.5
2022-01-01,Johor,P.151 Simpang Renggam,both,overall,noncitizen,9.0
2022-01-01,Johor,P.151 Simpang Renggam,female,overall,overall,33.6
2022-01-01,Johor,P.151 Simpang Renggam,male,overall,overall,42.9
2020-01-01,Johor,P.152 Kluang,both,overall,overall,183.855
2020-01-01,Johor,P.152 Kluang,both,overall,citizen,169.394
2020-01-01,Johor,P.152 Kluang,both,overall,noncitizen,14.461
2020-01-01,Johor,P.152 Kluang,female,overall,overall,85.046
2020-01-01,Johor,P.152 Kluang,male,overall,overall,98.809
2021-01-01,Johor,P.152 Kluang,both,overall,overall,184.3
2021-01-01,Johor,P.152 Kluang,both,overall,citizen,170.8
2021-01-01,Johor,P.152 Kluang,both,overall,noncitizen,13.5
2021-01-01,Johor,P.152 Kluang,female,overall,overall,85.6
2021-01-01,Johor,P.152 Kluang,male,overall,overall,98.7
2022-01-01,Johor,P.152 Kluang,both,overall,overall,184.5
2022-01-01,Johor,P.152 Kluang,both,overall,citizen,171.9
2022-01-01,Johor,P.152 Kluang,both,overall,noncitizen,12.5
2022-01-01,Johor,P.152 Kluang,female,overall,overall,86.0
2022-01-01,Johor,P.152 Kluang,male,overall,overall,98.4
2020-01-01,Johor,P.153 Sembrong,both,overall,overall,63.621
2020-01-01,Johor,P.153 Sembrong,both,overall,citizen,54.652
2020-01-01,Johor,P.153 Sembrong,both,overall,noncitizen,8.969
2020-01-01,Johor,P.153 Sembrong,female,overall,overall,26.163
2020-01-01,Johor,P.153 Sembrong,male,overall,overall,37.458
2021-01-01,Johor,P.153 Sembrong,both,overall,overall,63.8
2021-01-01,Johor,P.153 Sembrong,both,overall,citizen,55.4
2021-01-01,Johor,P.153 Sembrong,both,overall,noncitizen,8.4
2021-01-01,Johor,P.153 Sembrong,female,overall,overall,26.4
2021-01-01,Johor,P.153 Sembrong,male,overall,overall,37.4
2022-01-01,Johor,P.153 Sembrong,both,overall,overall,63.8
2022-01-01,Johor,P.153 Sembrong,both,overall,citizen,56.0
2022-01-01,Johor,P.153 Sembrong,both,overall,noncitizen,7.8
2022-01-01,Johor,P.153 Sembrong,female,overall,overall,26.5
2022-01-01,Johor,P.153 Sembrong,male,overall,overall,37.4
2020-01-01,Johor,P.154 Mersing,both,overall,overall,78.195
2020-01-01,Johor,P.154 Mersing,both,overall,citizen,74.072
2020-01-01,Johor,P.154 Mersing,both,overall,noncitizen,4.123
2020-01-01,Johor,P.154 Mersing,female,overall,overall,36.256
2020-01-01,Johor,P.154 Mersing,male,overall,overall,41.939
2021-01-01,Johor,P.154 Mersing,both,overall,overall,78.4
2021-01-01,Johor,P.154 Mersing,both,overall,citizen,74.6
2021-01-01,Johor,P.154 Mersing,both,overall,noncitizen,3.8
2021-01-01,Johor,P.154 Mersing,female,overall,overall,36.5
2021-01-01,Johor,P.154 Mersing,male,overall,overall,41.9
2022-01-01,Johor,P.154 Mersing,both,overall,overall,78.4
2022-01-01,Johor,P.154 Mersing,both,overall,citizen,74.9
2022-01-01,Johor,P.154 Mersing,both,overall,noncitizen,3.5
2022-01-01,Johor,P.154 Mersing,female,overall,overall,36.7
2022-01-01,Johor,P.154 Mersing,male,overall,overall,41.8
2020-01-01,Johor,P.155 Tenggara,both,overall,overall,94.174
2020-01-01,Johor,P.155 Tenggara,both,overall,citizen,89.286
2020-01-01,Johor,P.155 Tenggara,both,overall,noncitizen,4.888
2020-01-01,Johor,P.155 Tenggara,female,overall,overall,45.095
2020-01-01,Johor,P.155 Tenggara,male,overall,overall,49.079
2021-01-01,Johor,P.155 Tenggara,both,overall,overall,94.4
2021-01-01,Johor,P.155 Tenggara,both,overall,citizen,89.9
2021-01-01,Johor,P.155 Tenggara,both,overall,noncitizen,4.5
2021-01-01,Johor,P.155 Tenggara,female,overall,overall,45.4
2021-01-01,Johor,P.155 Tenggara,male,overall,overall,49.0
2022-01-01,Johor,P.155 Tenggara,both,overall,overall,94.5
2022-01-01,Johor,P.155 Tenggara,both,overall,citizen,90.3
2022-01-01,Johor,P.155 Tenggara,both,overall,noncitizen,4.2
2022-01-01,Johor,P.155 Tenggara,female,overall,overall,45.6
2022-01-01,Johor,P.155 Tenggara,male,overall,overall,48.9
2020-01-01,Johor,P.156 Kota Tinggi,both,overall,overall,57.377
2020-01-01,Johor,P.156 Kota Tinggi,both,overall,citizen,52.962
2020-01-01,Johor,P.156 Kota Tinggi,both,overall,noncitizen,4.415
2020-01-01,Johor,P.156 Kota Tinggi,female,overall,overall,26.88
2020-01-01,Johor,P.156 Kota Tinggi,male,overall,overall,30.497
2021-01-01,Johor,P.156 Kota Tinggi,both,overall,overall,57.5
2021-01-01,Johor,P.156 Kota Tinggi,both,overall,citizen,53.4
2021-01-01,Johor,P.156 Kota Tinggi,both,overall,noncitizen,4.1
2021-01-01,Johor,P.156 Kota Tinggi,female,overall,overall,27.1
2021-01-01,Johor,P.156 Kota Tinggi,male,overall,overall,30.5
2022-01-01,Johor,P.156 Kota Tinggi,both,overall,overall,57.6
2022-01-01,Johor,P.156 Kota Tinggi,both,overall,citizen,53.8
2022-01-01,Johor,P.156 Kota Tinggi,both,overall,noncitizen,3.8
2022-01-01,Johor,P.156 Kota Tinggi,female,overall,overall,27.2
2022-01-01,Johor,P.156 Kota Tinggi,male,overall,overall,30.4
2020-01-01,Johor,P.157 Pengerang,both,overall,overall,70.831
2020-01-01,Johor,P.157 Pengerang,both,overall,citizen,66.327
2020-01-01,Johor,P.157 Pengerang,both,overall,noncitizen,4.504
2020-01-01,Johor,P.157 Pengerang,female,overall,overall,31.985
2020-01-01,Johor,P.157 Pengerang,male,overall,overall,38.846
2021-01-01,Johor,P.157 Pengerang,both,overall,overall,71.0
2021-01-01,Johor,P.157 Pengerang,both,overall,citizen,66.8
2021-01-01,Johor,P.157 Pengerang,both,overall,noncitizen,4.2
2021-01-01,Johor,P.157 Pengerang,female,overall,overall,32.2
2021-01-01,Johor,P.157 Pengerang,male,overall,overall,38.8
2022-01-01,Johor,P.157 Pengerang,both,overall,overall,71.1
2022-01-01,Johor,P.157 Pengerang,both,overall,citizen,67.2
2022-01-01,Johor,P.157 Pengerang,both,overall,noncitizen,3.9
