date,state,parlimen,dun,sex,age,ethnicity,population
2022-01-01,Selangor,P.104 Subang,N.31 Subang Jaya,both,overall,noncitizen,22.2
2022-01-01,Selangor,P.104 Subang,N.31 Subang Jaya,female,overall,overall,95.4
2022-01-01,Selangor,P.104 Subang,N.31 Subang Jaya,male,overall,overall,113.9
2020-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,both,overall,overall,194.993
2020-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,both,overall,citizen,175.51
2020-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,both,overall,noncitizen,19.483
2020-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,female,overall,overall,91.322
2020-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,male,overall,overall,103.671
2021-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,both,overall,overall,195.6
2021-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,both,overall,citizen,177.3
2021-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,both,overall,noncitizen,18.2
2021-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,female,overall,overall,91.9
2021-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,male,overall,overall,103.6
2022-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,both,overall,overall,196.2
2022-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,both,overall,citizen,178.9
2022-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,both,overall,noncitizen,17.3
2022-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,female,overall,overall,92.5
2022-01-01,Selangor,P.105 Petaling Jaya,N.32 Seri Setia,male,overall,overall,103.8
2020-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,both,overall,overall,89.877
2020-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,both,overall,citizen,85.187
2020-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,both,overall,noncitizen,4.69
2020-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,female,overall,overall,42.978
2020-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,male,overall,overall,46.899
2021-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,both,overall,overall,90.1
2021-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,both,overall,citizen,85.8
2021-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,both,overall,noncitizen,4.4
2021-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,female,overall,overall,43.2
2021-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,male,overall,overall,46.9
2022-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,both,overall,overall,90.4
2022-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,both,overall,citizen,86.3
2022-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,both,overall,noncitizen,4.1
2022-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,female,overall,overall,43.5
2022-01-01,Selangor,P.105 Petaling Jaya,N.33 Taman Medan,male,overall,overall,46.9
2020-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,both,overall,overall,77.42
2020-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,both,overall,citizen,63.732
2020-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,both,overall,noncitizen,13.688
2020-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,female,overall,overall,34.403
2020-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,male,overall,overall,43.017
2021-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,both,overall,overall,77.6
2021-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,both,overall,citizen,64.7
2021-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,both,overall,noncitizen,12.9
2021-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,female,overall,overall,34.6
2021-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,male,overall,overall,43.0
2022-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,both,overall,overall,77.9
2022-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,both,overall,citizen,65.5
2022-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,both,overall,noncitizen,12.4
2022-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,female,overall,overall,34.8
2022-01-01,Selangor,P.105 Petaling Jaya,N.34 Bukit Gasing,male,overall,overall,43.1
2020-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,both,overall,overall,54.891
2020-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,both,overall,citizen,53.628
2020-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,both,overall,noncitizen,1.263
2020-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,female,overall,overall,26.856
2020-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,male,overall,overall,28.035
2021-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,both,overall,overall,55.1
2021-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,both,overall,citizen,53.9
2021-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,both,overall,noncitizen,1.2
2021-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,female,overall,overall,27.0
2021-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,male,overall,overall,28.0
2022-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,both,overall,overall,55.2
2022-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,both,overall,citizen,54.1
2022-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,both,overall,noncitizen,1.1
2022-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,female,overall,overall,27.2
2022-01-01,Selangor,P.106 Damansara,N.35 Kampung Tunku,male,overall,overall,28.0
2020-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,both,overall,overall,125.32
2020-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,both,overall,citizen,109.611
2020-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,both,overall,noncitizen,15.709
2020-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,female,overall,overall,59.468
2020-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,male,overall,overall,65.852
2021-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,both,overall,overall,125.7
2021-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,both,overall,citizen,110.9
2021-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,both,overall,noncitizen,14.8
2021-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,female,overall,overall,59.8
2021-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,male,overall,overall,65.8
2022-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,both,overall,overall,126.1
2022-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,both,overall,citizen,112.0
2022-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,both,overall,noncitizen,14.1
2022-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,female,overall,overall,60.2
2022-01-01,Selangor,P.106 Damansara,N.36 Bandar Utama,male,overall,overall,65.9
2020-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,both,overall,overall,288.728
2020-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,both,overall,citizen,273.8
2020-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,both,overall,noncitizen,14.928
2020-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,female,overall,overall,139.678
2020-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,male,overall,overall,149.05
2021-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,both,overall,overall,289.6
2021-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,both,overall,citizen,275.6
2021-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,both,overall,noncitizen,13.9
2021-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,female,overall,overall,140.5
2021-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,male,overall,overall,149.0
2022-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,both,overall,overall,290.5
2022-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,both,overall,citizen,277.3
2022-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,both,overall,noncitizen,13.3
2022-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,female,overall,overall,141.4
2022-01-01,Selangor,P.106 Damansara,N.37 Bukit Lanjan,male,overall,overall,149.1
2020-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,both,overall,overall,169.327
2020-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,both,overall,citizen,155.902
2020-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,both,overall,noncitizen,13.425
2020-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,female,overall,overall,79.704
2020-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,male,overall,overall,89.623
2021-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,both,overall,overall,169.8
2021-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,both,overall,citizen,157.3
2021-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,both,overall,noncitizen,12.5
2021-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,female,overall,overall,80.2
2021-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,male,overall,overall,89.6
2022-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,both,overall,overall,170.4
2022-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,both,overall,citizen,158.5
2022-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,both,overall,noncitizen,11.9
2022-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,female,overall,overall,80.7
2022-01-01,Selangor,P.107 Sungai Buloh,N.38 Paya Jaras,male,overall,overall,89.7
2020-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,both,overall,overall,177.765
2020-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,both,overall,citizen,163.674
2020-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,both,overall,noncitizen,14.091
2020-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,female,overall,overall,83.933
2020-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,male,overall,overall,93.832
2021-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,both,overall,overall,178.3
2021-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,both,overall,citizen,165.1
2021-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,both,overall,noncitizen,13.1
2021-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,female,overall,overall,84.5
2021-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,male,overall,overall,93.8
2022-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,both,overall,overall,178.9
2022-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,both,overall,citizen,166.4
2022-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,both,overall,noncitizen,12.5
2022-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,female,overall,overall,85.0
2022-01-01,Selangor,P.107 Sungai Buloh,N.39 Kota Damansara,male,overall,overall,93.9
2020-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,both,overall,overall,292.653
2020-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,both,overall,citizen,270.414
2020-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,both,overall,noncitizen,22.239
2020-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,female,overall,overall,138.798
2020-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,male,overall,overall,153.855
2021-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,both,overall,overall,293.5
2021-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,both,overall,citizen,272.8
2021-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,both,overall,noncitizen,20.7
2021-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,female,overall,overall,139.7
2021-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,male,overall,overall,153.9
2022-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,both,overall,overall,294.5
2022-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,both,overall,citizen,274.8
2022-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,both,overall,noncitizen,19.7
2022-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,female,overall,overall,140.5
2022-01-01,Selangor,P.108 Shah Alam,N.40 Kota Anggerik,male,overall,overall,154.0
2020-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,both,overall,overall,146.092
2020-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,both,overall,citizen,128.193
2020-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,both,overall,noncitizen,17.899
2020-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,female,overall,overall,65.615
2020-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,male,overall,overall,80.477
2021-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,both,overall,overall,146.5
2021-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,both,overall,citizen,129.8
2021-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,both,overall,noncitizen,16.7
2021-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,female,overall,overall,66.1
2021-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,male,overall,overall,80.5
2022-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,both,overall,overall,147.0
2022-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,both,overall,citizen,131.1
2022-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,both,overall,noncitizen,15.9
2022-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,female,overall,overall,66.4
2022-01-01,Selangor,P.108 Shah Alam,N.41 Batu Tiga,male,overall,overall,80.6
2020-01-01,Selangor,P.109 Kapar,N.42 Meru,both,overall,overall,115.025
2020-01-01,Selangor,P.109 Kapar,N.42 Meru,both,overall,citizen,98.642
2020-01-01,Selangor,P.109 Kapar,N.42 Meru,both,overall,noncitizen,16.383
2020-01-01,Selangor,P.109 Kapar,N.42 Meru,female,overall,overall,49.869
2020-01-01,Selangor,P.109 Kapar,N.42 Meru,male,overall,overall,65.156
2021-01-01,Selangor,P.109 Kapar,N.42 Meru,both,overall,overall,115.4
2021-01-01,Selangor,P.109 Kapar,N.42 Meru,both,overall,citizen,100.0
2021-01-01,Selangor,P.109 Kapar,N.42 Meru,both,overall,noncitizen,15.4
2021-01-01,Selangor,P.109 Kapar,N.42 Meru,female,overall,overall,50.2
2021-01-01,Selangor,P.109 Kapar,N.42 Meru,male,overall,overall,65.099
2022-01-01,Selangor,P.109 Kapar,N.42 Meru,both,overall,overall,115.7
2022-01-01,Selangor,P.109 Kapar,N.42 Meru,both,overall,citizen,101.1
2022-01-01,Selangor,P.109 Kapar,N.42 Meru,both,overall,noncitizen,14.6
2022-01-01,Selangor,P.109 Kapar,N.42 Meru,female,overall,overall,50.5
2022-01-01,Selangor,P.109 Kapar,N.42 Meru,male,overall,overall,65.3
2020-01-01,Selangor,P.109 Kapar,N.43 Sementa,both,overall,overall,116.044
2020-01-01,Selangor,P.109 Kapar,N.43 Sementa,both,overall,citizen,107.662
2020-01-01,Selangor,P.109 Kapar,N.43 Sementa,both,overall,noncitizen,8.382
2020-01-01,Selangor,P.109 Kapar,N.43 Sementa,female,overall,overall,53.158
2020-01-01,Selangor,P.109 Kapar,N.43 Sementa,male,overall,overall,62.886
2021-01-01,Selangor,P.109 Kapar,N.43 Sementa,both,overall,overall,116.4
2021-01-01,Selangor,P.109 Kapar,N.43 Sementa,both,overall,citizen,108.6
2021-01-01,Selangor,P.109 Kapar,N.43 Sementa,both,overall,noncitizen,7.8
2021-01-01,Selangor,P.109 Kapar,N.43 Sementa,female,overall,overall,53.5
2021-01-01,Selangor,P.109 Kapar,N.43 Sementa,male,overall,overall,62.9
2022-01-01,Selangor,P.109 Kapar,N.43 Sementa,both,overall,overall,116.8
2022-01-01,Selangor,P.109 Kapar,N.43 Sementa,both,overall,citizen,109.4
2022-01-01,Selangor,P.109 Kapar,N.43 Sementa,both,overall,noncitizen,7.4
2022-01-01,Selangor,P.109 Kapar,N.43 Sementa,female,overall,overall,53.8
2022-01-01,Selangor,P.109 Kapar,N.43 Sementa,male,overall,overall,62.9
2020-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,both,overall,overall,82.964
2020-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,both,overall,citizen,73.788
2020-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,both,overall,noncitizen,9.176
2020-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,female,overall,overall,37.457
2020-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,male,overall,overall,45.507
2021-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,both,overall,overall,83.2
2021-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,both,overall,citizen,74.6
2021-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,both,overall,noncitizen,8.6
2021-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,female,overall,overall,37.7
2021-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,male,overall,overall,45.5
2022-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,both,overall,overall,83.5
2022-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,both,overall,citizen,75.4
2022-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,both,overall,noncitizen,8.1
2022-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,female,overall,overall,37.9
2022-01-01,Selangor,P.109 Kapar,N.44 Selat Klang,male,overall,overall,45.6
2020-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,both,overall,overall,112.349
2020-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,both,overall,citizen,103.73
2020-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,both,overall,noncitizen,8.619
2020-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,female,overall,overall,52.141
2020-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,male,overall,overall,60.208
2021-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,both,overall,overall,112.7
2021-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,both,overall,citizen,104.6
2021-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,both,overall,noncitizen,8.1
2021-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,female,overall,overall,52.5
2021-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,male,overall,overall,60.2
2022-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,both,overall,overall,113.1
2022-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,both,overall,citizen,105.4
2022-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,both,overall,noncitizen,7.7
2022-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,female,overall,overall,52.8
2022-01-01,Selangor,P.110 Klang,N.45 Bandar Baru Klang,male,overall,overall,60.3
2020-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,both,overall,overall,100.544
2020-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,both,overall,citizen,89.529
2020-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,both,overall,noncitizen,11.015
2020-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,female,overall,overall,43.538
2020-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,male,overall,overall,57.006
2021-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,both,overall,overall,100.8
2021-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,both,overall,citizen,90.5
2021-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,both,overall,noncitizen,10.3
2021-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,female,overall,overall,43.8
2021-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,male,overall,overall,57.0
2022-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,both,overall,overall,101.2
2022-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,both,overall,citizen,91.4
2022-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,both,overall,noncitizen,9.8
2022-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,female,overall,overall,44.1
2022-01-01,Selangor,P.110 Klang,N.46 Pelabuhan Klang,male,overall,overall,57.1
2020-01-01,Selangor,P.110 Klang,N.47 Pandamaran,both,overall,overall,84.944
2020-01-01,Selangor,P.110 Klang,N.47 Pandamaran,both,overall,citizen,78.155
2020-01-01,Selangor,P.110 Klang,N.47 Pandamaran,both,overall,noncitizen,6.789
2020-01-01,Selangor,P.110 Klang,N.47 Pandamaran,female,overall,overall,40.859
2020-01-01,Selangor,P.110 Klang,N.47 Pandamaran,male,overall,overall,44.085
2021-01-01,Selangor,P.110 Klang,N.47 Pandamaran,both,overall,overall,85.2
2021-01-01,Selangor,P.110 Klang,N.47 Pandamaran,both,overall,citizen,78.8
2021-01-01,Selangor,P.110 Klang,N.47 Pandamaran,both,overall,noncitizen,6.4
2021-01-01,Selangor,P.110 Klang,N.47 Pandamaran,female,overall,overall,41.1
2021-01-01,Selangor,P.110 Klang,N.47 Pandamaran,male,overall,overall,44.1
2022-01-01,Selangor,P.110 Klang,N.47 Pandamaran,both,overall,overall,85.5
2022-01-01,Selangor,P.110 Klang,N.47 Pandamaran,both,overall,citizen,79.4
2022-01-01,Selangor,P.110 Klang,N.47 Pandamaran,both,overall,noncitizen,6.1
2022-01-01,Selangor,P.110 Klang,N.47 Pandamaran,female,overall,overall,41.4
2022-01-01,Selangor,P.110 Klang,N.47 Pandamaran,male,overall,overall,44.1
2020-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,both,overall,overall,185.844
2020-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,both,overall,citizen,172.594
2020-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,both,overall,noncitizen,13.25
2020-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,female,overall,overall,86.426
2020-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,male,overall,overall,99.418
2021-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,both,overall,overall,186.4
2021-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,both,overall,citizen,174.0
2021-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,both,overall,noncitizen,12.4
2021-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,female,overall,overall,87.0
2021-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,male,overall,overall,99.4
2022-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,both,overall,overall,187.0
2022-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,both,overall,citizen,175.2
2022-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,both,overall,noncitizen,11.8
2022-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,female,overall,overall,87.5
2022-01-01,Selangor,P.111 Kota Raja,N.48 Sentosa,male,overall,overall,99.5
2020-01-01,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,both,overall,overall,152.419
2020-01-01,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,both,overall,citizen,143.616
2020-01-01,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,both,overall,noncitizen,8.803
2020-01-01,Selangor,P.111 Kota Raja,N.49 Sungai Kandis,female,overall,overall,72.304
